contest_id,contest_name,contest_order,vote_for,page,precinct_id,name,registered_voters,turnout,,LUIS J. RODRIGUEZ,ALMA MARIE WINSTON,EDMUND G. ''JERRY'' BROWN,JANEL HYESHIA BUYCKS,ANDREW BLOUNT,RAKESH KUMAR CHRISTIAN,GLENN CHAMP,NEEL KASHKARI,TIM DONNELLY,'BO'' BOGDAN AMBROZEWICZ,AKINYEMI AGBEDE,RICHARD WILLIAM AGUIRRE,ROBERT NEWMAN,CINDY L. SHEEHAN,JOE LEICHT,WRITE-IN,WRITE-IN - KAREN JILL BERNAL,WRITE-IN - JIMELLE L. WALLS,WRITE-IN - NICKOLAS WILDSTAR,Under Vote,Over Vote,,,precinct_order,tally_category_order,sort_order,tally_cat_name
1,NON-PARTISAN  GOVERNOR,100001,1,1,185,Pct 7541 - VBM Reporting,732,119,,1,1,106,0,1,0,1,2,0,0,1,0,0,3,0,0,0,0,0,2,1,,,185,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,186,Pct 7542 - Election Day Reporting,780,83,,9,1,64,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,2,1,,,186,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,186,Pct 7542 - VBM Reporting,780,118,,5,1,103,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,2,0,,,186,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,187,Pct 7543 - Election Day Reporting,845,69,,3,1,59,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,,,187,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,187,Pct 7543 - VBM Reporting,845,175,,7,1,155,1,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,5,0,,,187,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,188,Pct 7544 - Election Day Reporting,801,85,,4,1,75,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,,,188,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,188,Pct 7544 - VBM Reporting,801,138,,4,1,120,0,0,0,1,2,1,0,0,0,0,5,0,0,0,0,0,4,0,,,188,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,189,Pct 7545 - Election Day Reporting,779,82,,5,0,73,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,,,189,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,189,Pct 7545 - VBM Reporting,779,143,,2,3,122,0,2,0,0,6,1,2,0,0,0,0,1,0,0,0,0,4,0,,,189,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,190,Pct 7546 - Election Day Reporting,836,99,,6,1,83,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,3,0,,,190,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,190,Pct 7546 - VBM Reporting,836,141,,12,0,113,1,1,0,0,2,4,0,0,0,0,6,0,1,0,0,0,0,1,,,190,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,191,Pct 7547 - Election Day Reporting,885,83,,10,0,64,0,0,0,0,1,2,0,0,0,1,3,0,0,0,0,0,2,0,,,191,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,191,Pct 7547 - VBM Reporting,885,123,,10,0,100,0,0,0,0,0,1,0,0,1,0,10,0,0,0,0,0,1,0,,,191,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,192,Pct 7548 - Election Day Reporting,919,72,,5,1,59,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,,,192,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,192,Pct 7548 - VBM Reporting,919,168,,5,0,151,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,4,0,,,192,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,193,Pct 7549 - Election Day Reporting,734,80,,5,0,65,0,0,0,1,3,0,0,1,0,1,2,0,0,0,0,0,2,0,,,193,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,193,Pct 7549 - VBM Reporting,734,131,,2,4,115,0,0,0,0,1,2,0,2,0,0,4,0,0,0,0,0,1,0,,,193,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,194,Pct 7551 - Election Day Reporting,629,91,,1,0,75,0,0,0,0,3,0,0,1,0,0,5,1,2,0,0,0,3,0,,,194,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,194,Pct 7551 - VBM Reporting,629,99,,5,0,83,0,0,0,0,5,1,0,0,0,1,0,0,1,0,0,0,3,0,,,194,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,195,Pct 7552 - Election Day Reporting,659,88,,5,0,78,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,,,195,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,195,Pct 7552 - VBM Reporting,659,120,,5,0,99,0,1,0,0,7,2,0,1,0,0,3,0,0,0,0,0,2,0,,,195,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,196,Pct 7553 MB - Election Day Reporting,154,3,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,196,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,196,Pct 7553 MB - VBM Reporting,154,54,,2,1,47,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,196,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,197,Pct 7554 - Election Day Reporting,753,85,,2,0,70,0,0,1,1,7,2,0,0,0,0,1,0,0,0,0,0,1,0,,,197,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,197,Pct 7554 - VBM Reporting,753,167,,2,0,149,0,1,0,0,5,2,0,2,0,0,0,0,0,0,0,0,6,0,,,197,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,198,Pct 7555 - Election Day Reporting,834,113,,4,0,99,0,0,0,0,4,1,0,0,0,0,5,0,0,0,0,0,0,0,,,198,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,198,Pct 7555 - VBM Reporting,834,173,,4,0,152,1,1,0,0,4,3,0,1,1,0,0,0,0,0,0,0,6,0,,,198,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,199,Pct 7556/7557 - Election Day Reporting,919,113,,10,0,91,0,2,0,1,2,3,0,0,0,0,3,0,0,0,0,0,1,0,,,199,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,199,Pct 7556/7557 - VBM Reporting,919,207,,10,2,173,0,0,0,1,6,4,0,0,0,0,4,0,1,0,0,0,6,0,,,199,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,200,Pct 7601 - Election Day Reporting,803,54,,7,0,38,1,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,,,200,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,200,Pct 7601 - VBM Reporting,803,100,,3,1,78,0,1,1,2,0,3,0,0,0,1,4,0,1,0,0,0,1,4,,,200,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,201,Pct 7602 - Election Day Reporting,794,60,,8,3,40,0,2,0,2,0,1,0,0,0,1,3,0,0,0,0,0,0,0,,,201,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,201,Pct 7602 - VBM Reporting,794,115,,8,0,92,1,0,0,0,2,5,1,0,0,1,1,0,1,0,0,0,1,2,,,201,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,202,Pct 7603 - Election Day Reporting,713,70,,9,1,49,0,1,0,0,1,3,0,1,0,0,2,0,0,0,0,0,2,1,,,202,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,202,Pct 7603 - VBM Reporting,713,112,,6,2,98,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,,,202,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,203,Pct 7604 - Election Day Reporting,715,68,,2,1,49,1,1,1,1,4,2,0,1,0,0,2,0,0,0,0,0,2,1,,,203,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,203,Pct 7604 - VBM Reporting,715,117,,5,2,90,1,1,0,2,3,4,0,1,0,0,2,1,0,0,0,0,4,1,,,203,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,204,Pct 7605 - Election Day Reporting,696,54,,2,3,40,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,4,,,204,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,204,Pct 7605 - VBM Reporting,696,128,,4,1,93,1,2,1,0,2,3,0,0,1,1,4,0,0,0,0,0,6,9,,,204,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,205,Pct 7606 - Election Day Reporting,770,57,,2,3,42,0,0,0,2,2,1,0,0,1,1,2,0,0,0,0,0,1,0,,,205,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,205,Pct 7606 - VBM Reporting,770,109,,7,5,73,0,3,0,1,1,4,0,3,0,3,4,1,0,0,0,0,4,0,,,205,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,206,Pct 7607 - Election Day Reporting,836,57,,4,1,44,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,1,,,206,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,206,Pct 7607 - VBM Reporting,836,145,,4,4,112,0,4,0,0,2,2,1,2,0,3,3,1,1,0,0,0,4,2,,,206,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,207,Pct 7608 - Election Day Reporting,435,37,,2,1,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,,,207,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,207,Pct 7608 - VBM Reporting,435,83,,3,0,64,0,4,0,0,0,3,0,0,0,2,2,0,0,0,0,0,5,0,,,207,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,208,Pct 7609 - Election Day Reporting,839,57,,3,0,49,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,,,208,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,208,Pct 7609 - VBM Reporting,839,209,,0,3,172,0,4,0,2,0,8,1,1,0,1,3,0,1,0,0,0,8,5,,,208,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,209,Pct 7611 - Election Day Reporting,805,62,,3,2,39,1,1,0,1,1,2,0,0,0,0,4,1,1,0,0,0,2,4,,,209,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,209,Pct 7611 - VBM Reporting,805,146,,2,3,107,2,3,0,0,2,4,0,2,0,1,6,1,0,0,0,0,10,3,,,209,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,210,Pct 7612 - Election Day Reporting,598,50,,1,3,31,1,1,1,0,0,6,0,0,0,1,1,0,0,0,0,0,4,0,,,210,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,210,Pct 7612 - VBM Reporting,598,140,,1,5,104,0,5,0,1,2,5,1,2,1,2,1,0,1,0,0,0,9,0,,,210,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,211,Pct 7613 - Election Day Reporting,837,90,,9,0,65,1,0,0,0,2,3,0,0,0,1,6,0,0,0,0,0,2,1,,,211,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,211,Pct 7613 - VBM Reporting,837,151,,6,3,113,1,5,0,1,2,4,0,0,0,0,9,1,0,0,0,0,3,3,,,211,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,212,Pct 7614 - Election Day Reporting,895,50,,9,1,34,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,,,212,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,212,Pct 7614 - VBM Reporting,895,144,,5,1,104,0,0,0,0,4,8,1,1,3,1,10,0,0,0,0,0,2,4,,,212,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,213,Pct 7615 - Election Day Reporting,875,49,,2,5,29,0,0,0,1,2,2,0,0,1,1,1,0,0,0,0,0,3,2,,,213,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,213,Pct 7615 - VBM Reporting,875,139,,1,7,93,1,13,1,0,4,2,2,2,1,3,2,0,0,0,0,0,5,2,,,213,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,214,Pct 7616 - Election Day Reporting,461,35,,2,1,28,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,,,214,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,214,Pct 7616 - VBM Reporting,461,89,,3,3,69,0,0,1,0,2,4,0,1,0,0,3,0,0,0,0,0,3,0,,,214,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,215,Pct 7617 - Election Day Reporting,720,55,,2,1,39,0,0,0,1,1,1,0,2,0,0,1,0,0,0,0,0,2,5,,,215,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,215,Pct 7617 - VBM Reporting,720,150,,6,4,110,0,2,0,2,0,6,0,3,0,2,6,1,0,0,0,0,3,5,,,215,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,216,Pct 7618 - Election Day Reporting,789,64,,9,0,48,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,1,,,216,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,216,Pct 7618 - VBM Reporting,789,173,,4,2,149,2,3,0,0,1,4,0,0,0,3,3,0,0,0,0,0,0,2,,,216,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,217,Pct 7619 - Election Day Reporting,983,68,,11,0,48,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,4,0,,,217,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,217,Pct 7619 - VBM Reporting,983,186,,7,4,147,0,4,1,0,3,9,0,0,0,2,2,2,0,0,0,0,4,1,,,217,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,218,Pct 7621 - Election Day Reporting,864,53,,4,0,40,0,1,0,0,3,0,0,1,0,1,2,0,0,0,0,0,1,0,,,218,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,218,Pct 7621 - VBM Reporting,864,160,,6,3,133,0,2,0,1,1,9,0,0,1,0,4,0,0,0,0,0,0,0,,,218,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,219,Pct 7622 - Election Day Reporting,881,46,,5,2,32,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,2,,,219,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,219,Pct 7622 - VBM Reporting,881,133,,1,2,108,1,3,1,0,0,2,2,3,0,1,5,0,1,0,0,0,0,3,,,219,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,220,Pct 7623 - Election Day Reporting,766,25,,4,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,220,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,220,Pct 7623 - VBM Reporting,766,116,,4,0,94,1,1,0,1,0,6,0,1,0,2,3,0,0,0,0,0,2,1,,,220,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,221,Pct 7624 - Election Day Reporting,890,69,,3,1,51,0,0,0,0,1,2,0,0,1,1,2,0,0,0,0,0,2,5,,,221,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,221,Pct 7624 - VBM Reporting,890,131,,4,2,104,0,0,2,0,2,2,0,2,0,3,3,0,0,0,0,0,2,5,,,221,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,222,Pct 7625 - Election Day Reporting,842,67,,3,5,53,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,222,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,222,Pct 7625 - VBM Reporting,842,346,,2,7,254,6,13,0,3,7,14,0,4,1,11,1,0,0,0,0,0,16,7,,,222,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,223,Pct 7626 - Election Day Reporting,898,56,,2,2,47,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,,,223,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,223,Pct 7626 - VBM Reporting,898,183,,5,3,151,0,1,0,2,12,4,0,0,0,0,3,0,0,0,0,0,2,0,,,223,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,224,Pct 7627 - Election Day Reporting,944,48,,3,1,37,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,1,0,,,224,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,224,Pct 7627 - VBM Reporting,944,189,,1,2,143,1,7,2,3,12,8,0,0,0,1,3,1,1,0,0,0,4,0,,,224,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,225,Pct 7628 - Election Day Reporting,864,68,,2,0,56,0,0,0,0,1,2,0,0,0,3,2,0,1,0,0,0,1,0,,,225,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,225,Pct 7628 - VBM Reporting,864,141,,9,2,107,0,0,0,1,1,1,0,0,0,1,8,0,0,0,0,0,10,1,,,225,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,226,Pct 7629 - Election Day Reporting,711,33,,3,0,24,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,,,226,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,226,Pct 7629 - VBM Reporting,711,110,,3,2,89,0,2,0,0,4,0,1,1,0,2,2,0,0,0,0,0,3,1,,,226,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,227,Pct 7631 - Election Day Reporting,761,46,,2,0,32,0,3,0,1,4,1,0,0,0,0,2,0,0,0,0,0,0,1,,,227,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,227,Pct 7631 - VBM Reporting,761,156,,4,0,135,0,1,1,0,4,4,0,0,0,1,2,0,0,0,0,0,3,1,,,227,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,228,Pct 7632 - Election Day Reporting,646,33,,1,0,27,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,,,228,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,228,Pct 7632 - VBM Reporting,646,117,,8,1,89,0,0,0,2,5,0,0,2,1,1,3,0,0,0,0,0,3,2,,,228,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,229,Pct 7633 - Election Day Reporting,627,44,,2,2,33,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,2,0,,,229,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,229,Pct 7633 - VBM Reporting,627,189,,0,6,157,3,5,0,0,1,8,0,1,0,0,0,0,0,0,0,0,8,0,,,229,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,230,Pct 7634 - Election Day Reporting,854,56,,0,0,45,0,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,2,3,,,230,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,230,Pct 7634 - VBM Reporting,854,209,,3,5,158,0,5,0,0,10,6,0,1,0,0,5,0,0,0,0,0,10,6,,,230,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,231,Pct 7635 - Election Day Reporting,689,26,,2,0,21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,,,231,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,231,Pct 7635 - VBM Reporting,689,118,,5,2,95,2,2,2,2,0,0,0,1,0,0,2,0,1,0,0,0,3,1,,,231,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,232,Pct 7636 - Election Day Reporting,858,56,,2,0,44,0,0,0,0,1,1,0,0,0,1,2,0,2,0,0,0,3,0,,,232,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,232,Pct 7636 - VBM Reporting,858,126,,2,0,101,0,6,1,0,9,5,1,0,0,0,0,0,1,0,0,0,0,0,,,232,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,233,Pct 7637 - Election Day Reporting,915,49,,3,0,37,0,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,2,0,,,233,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,233,Pct 7637 - VBM Reporting,915,202,,3,6,157,1,6,0,1,9,11,0,3,0,0,1,0,0,0,0,0,4,0,,,233,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,234,Pct 7638 - Election Day Reporting,879,45,,0,1,34,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,2,0,,,234,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,234,Pct 7638 - VBM Reporting,879,248,,3,2,188,1,8,0,4,17,14,0,0,1,1,0,3,0,0,0,0,5,1,,,234,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,235,Pct 7639 - Election Day Reporting,821,52,,0,0,43,0,2,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,,,235,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,235,Pct 7639 - VBM Reporting,821,172,,2,3,140,0,1,0,0,11,4,3,1,0,0,1,2,0,0,0,0,4,0,,,235,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,236,Pct 7641 - Election Day Reporting,847,62,,5,0,52,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,,,236,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,236,Pct 7641 - VBM Reporting,847,211,,2,2,165,0,5,0,0,10,12,0,1,1,0,4,0,0,0,0,0,8,1,,,236,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,237,Pct 7642 - Election Day Reporting,863,49,,1,2,37,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,,,237,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,237,Pct 7642 - VBM Reporting,863,352,,5,0,312,0,4,0,2,4,11,2,2,0,0,1,0,0,0,0,0,6,3,,,237,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,238,Pct 7643 - Election Day Reporting,777,44,,2,0,34,0,2,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,,,238,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,238,Pct 7643 - VBM Reporting,777,206,,3,3,161,0,4,0,2,7,12,0,1,1,1,2,0,0,0,0,0,6,3,,,238,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,239,Pct 7644 - Election Day Reporting,864,45,,3,0,33,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,,,239,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,239,Pct 7644 - VBM Reporting,864,133,,0,6,105,0,5,2,0,4,2,0,1,1,0,2,0,1,0,0,0,4,0,,,239,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,240,Pct 7645 - Election Day Reporting,577,34,,1,0,22,0,1,0,0,2,4,0,0,0,0,2,1,0,0,0,0,1,0,,,240,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,240,Pct 7645 - VBM Reporting,577,163,,0,2,139,0,0,0,1,6,11,0,0,0,0,0,0,0,0,0,0,4,0,,,240,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,241,Pct 7646 - Election Day Reporting,880,47,,1,0,42,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,241,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,241,Pct 7646 - VBM Reporting,880,174,,1,1,149,0,0,0,0,4,11,0,0,0,0,4,0,0,0,0,0,4,0,,,241,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,242,Pct 7647 - Election Day Reporting,835,40,,3,0,29,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,,,242,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,242,Pct 7647 - VBM Reporting,835,89,,3,1,68,0,0,0,0,0,8,0,1,1,0,1,0,0,0,0,0,5,1,,,242,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,243,Pct 7648 MB - Election Day Reporting,85,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,243,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,243,Pct 7648 MB - VBM Reporting,85,20,,1,0,14,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,243,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,244,Pct 7701 - Election Day Reporting,881,99,,3,2,78,0,5,0,2,4,0,0,0,0,0,3,0,0,0,0,0,2,0,,,244,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,244,Pct 7701 - VBM Reporting,881,205,,8,1,164,0,1,0,1,5,12,0,2,1,0,4,3,0,0,0,0,3,0,,,244,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,245,Pct 7702 - Election Day Reporting,678,69,,1,1,57,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,,,245,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,245,Pct 7702 - VBM Reporting,678,196,,6,1,150,0,5,0,2,17,8,0,0,0,0,2,0,0,0,0,0,5,0,,,245,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,246,Pct 7703 MB - Election Day Reporting,146,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,246,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,246,Pct 7703 MB - VBM Reporting,146,38,,2,2,31,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,246,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,247,Pct 7704 - Election Day Reporting,887,87,,3,2,71,0,1,0,0,2,6,1,0,0,0,0,0,0,0,0,0,1,0,,,247,1,1,Election Day Reporting
